Scan REF,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr
Reporter REF,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2
CAGL0H01837g,0.633761483,0.651976773,0.496027702,0.122302925,0.134967337,0.055050261,1.112759114,0.648980437,0.308553476,-0.712292124,0.433435361,0.491215604,0.641371946,0.544858056,0.573748241,null,null,null
CAGL0H01859g,0.208801518,0.323739373,0.218480408,-0.396554214,9.39E-05,0.029252295,1.154415628,null,null,0.398737997,0.335361594,0.07240802,1.220243549,0.347583487,0.506353905,1.410326305,null,null
CAGL0H01881g,0.42087663,0.101716991,0.12372201,-0.155388187,0.086781914,0.083598477,0.351357797,0.500032017,0.521964946,-0.398809702,0.049651472,0.180649159,0.587779762,0.493798217,0.466755431,0.455578833,0.718343022,0.303222329
CAGL0H01947g,-0.043743988,0.272452502,0.178808757,0.363021623,0.173860109,0.138223493,0.462825398,null,null,0.880167283,0.159013374,0.215521753,null,null,null,-1.087405038,0.952849371,1.458197978
CAGL0H02057g,-1.354836918,0.288491542,0.101115447,1.375888511,0.001553657,0.028339826,-1.468746693,0.75309844,0.283592162,0.491173408,0.139459973,0.053177927,-1.178138882,0.544167024,0.141737909,-1.477596382,0.529238403,0.298164996
CAGL0H02079g,-1.222082567,0.237755212,0.239730921,0.827690924,0.024048575,0.014280641,-0.553808012,0.263911242,0.678150165,null,null,null,0.496901011,1.283561529,0.966799283,-0.740366829,0.305489545,0.769049128
CAGL0H02101g,0.341942438,0.222063447,0.26671408,-1.32936694,0.050049855,0.060607505,0.124545098,null,null,-0.117540038,0.757570798,0.381262831,null,null,null,null,null,null
CAGL0H02123g,0.049097458,0.430675748,0.446569326,0.287085191,0.466277936,0.237490374,0.367563636,0.670616267,1.037931455,-0.022275447,0.540738751,0.455408544,-0.067993608,0.726278477,0.958665733,0.145898465,0.626584044,0.273468002
CAGL0H02145g,-0.204173077,0.181296849,0.248685671,-0.125882906,0.020515411,0.042136195,0.709108241,0.435563554,0.752642598,null,null,null,0.171408442,0.510795186,0.490831972,-1.575606633,null,null
CAGL0H02167g,0.090289975,0.227537333,0.305997667,0.264419493,0.562675331,1.488490353,0.479487268,0.285694303,0.631362429,-0.089107357,0.23894665,0.345240451,-0.032968862,0.458933867,0.614562127,null,null,null
CAGL0H02189g,-1.102162532,0.164914693,0.170964791,0.560990606,0.167084257,0.133965184,-0.199241,0.381785627,1.006251698,null,null,null,0.990328962,1.014430191,0.86190305,0.137788179,1.282334926,0.058537585
CAGL0H02211g,null,null,null,0.554441338,0.272398406,0.970473195,0.513202969,0.10791303,0.559494885,0.615724754,null,null,null,null,null,0.51397442,null,null
CAGL0H02233g,0.583410258,0.088598166,0.110419766,-0.502699833,0.065987124,0.070579955,0.438582818,0.325732328,0.808202781,0.265636196,0.069028214,0.119991562,1.674780763,null,null,null,null,null
CAGL0H02255g,-0.60448258,0.108234216,0.217686174,0.610708214,0.092157958,0.547886395,-0.018680494,0.456870292,0.61875777,0.061072569,0.159726758,0.032378606,-0.344870077,0.115119961,0.887820825,-0.167966719,0.363343574,0.812802868
CAGL0H02277g,-0.377972773,0.577446042,0.316956207,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0H02299g,-0.128315623,0.218357202,0.262431962,0.387570935,0.318107951,0.229313791,0.523549022,0.456870292,0.441430268,1.242024229,null,null,null,null,null,null,null,null
CAGL0H02321g,0.389454849,0.13819409,0.082831813,0.133027116,0.811887338,1.946641244,1.010923644,0.6981408,0.379145011,-0.070783754,0.010208678,0.162643664,0.018984813,0.345838167,1.121224533,0.946789617,null,null
CAGL0H02343g,0.168045254,0.932236858,0.622655631,-0.192407716,0.063802759,0.010562304,null,null,null,0.457168567,null,null,null,null,null,0.615880301,null,null
CAGL0H02365g,0.494005283,0.316901472,0.377194471,0.98703374,0.96610162,1.575098355,0.541492447,0.727410412,0.921413612,0.909914702,0.642136736,0.705829924,1.547571051,null,null,null,null,null
CAGL0H02387g,2.218596558,0.279229335,0.29473811,-1.070790798,0.180736885,0.142546787,0.330768582,null,null,-0.675484984,0.231956086,0.002258688,null,null,null,null,null,null
CAGL0H02409g,-0.788063988,0.424068821,0.252062061,-0.969348179,0.176511535,0.1453708,-0.371806997,0.904225097,0.241362635,-0.637456001,0.050396145,0.05829808,-1.143131278,0.768726719,0.178549127,0.218641167,0.125069968,0.539683666
CAGL0H02431g,-0.910937011,0.379200475,0.385686421,0.668347305,0.318899247,0.756671898,-0.51282888,0.373418457,0.500375041,null,null,null,0.141282399,0.431741622,0.476463978,null,null,null
CAGL0H02453g,0.033905777,0.262318971,0.277874751,null,null,null,-0.928295259,0.492093276,0.453925561,0.472078868,0.076042787,0.112012819,-1.054800825,0.327911481,0.304474501,-0.112079177,0.143659003,0.698359084
CAGL0H02475g,0.754317168,0.324032847,0.274091944,0.312515729,0.437109304,0.852754078,0.633217669,null,null,-0.19608845,null,null,1.808414387,null,null,null,null,null
CAGL0H02497g,-0.265900822,0.33038885,0.15212797,0.053898814,0.133753162,0.054290821,-0.390428113,0.446078979,0.507182891,1.037116944,0.417679602,0.131971595,-0.110669884,0.430689944,0.129988232,-0.039053047,0.055229348,0.161285051
CAGL0H02519g,1.489810863,0.214634285,0.286986907,0.000138745,0.564768908,1.426464679,0.830974536,0.38402563,0.623401679,0.237416028,null,null,1.173629561,0.409877813,0.63043295,null,null,null
CAGL0H02541g,0.56292079,0.625365283,0.550103458,-0.931674727,null,null,null,null,null,-0.239157172,null,null,null,null,null,null,null,null
CAGL0H02585g,0.717114155,0.52795457,0.442800995,-0.389063229,0.003660306,0.03159895,null,null,null,0.062025568,0.442215834,0.422204389,null,null,null,0.381964273,0.304344533,0.442784549
CAGL0H02607g,-0.710555115,0.352836087,0.220183006,-0.138368259,0.829728847,0.217944855,0.051518513,0.583582059,0.360629403,-0.122448184,0.084942121,0.081682238,0.262993867,1.114421829,1.010765478,-0.248062741,0.744865886,0.127188045
CAGL0H02651g,0.156361755,0.262510591,0.328105498,0.008782067,0.06038669,0.067075128,0.354181068,0.49371051,0.892679911,0.083217523,0.340432503,0.402420288,0.160168597,0.486369807,0.653928064,-0.254025416,0.51492925,1.035927681
CAGL0H02673g,-0.379494423,0.148298926,0.127775366,1.015780661,0.713938747,1.748903726,0.105464647,0.456870292,0.59745444,null,null,null,0.597511213,0.247598094,0.842958934,null,null,null
CAGL0H02695g,0.787512984,0.077675981,0.158100769,-0.581388964,0.16905446,0.135203211,1.565803774,0.650226754,0.46524877,-0.289728425,0.310454406,0.398476647,0.018607975,0.48241679,0.752846799,null,null,null
CAGL0H02717g,0.485802116,0.208494032,0.241287063,-1.17288785,null,null,0.842740235,null,null,null,null,null,null,null,null,null,null,null
CAGL0H02739g,0.367313563,0.33140522,0.232503493,1.149817124,0.006089634,0.025504646,-0.112611197,null,null,0.021830574,0.177492969,0.173499503,0.311768229,null,null,1.798367398,0.528092066,0.850755059
CAGL0H02783g,-0.660101514,0.263810356,0.285697048,0.3603062,0.54631471,0.139434577,-0.423216501,0.460758743,1.114218802,0.063791197,0.09549849,0.187083315,-0.058567079,0.49823996,0.601579982,-1.103255422,0.045292078,0.0486125
CAGL0H02805g,-0.483375159,0.466392424,0.22911971,-0.296265834,0.075108063,0.076289112,0.175816512,0.272192373,0.715375571,-0.166237476,null,null,0.288361045,0.720801821,0.691737184,1.36854398,null,null
CAGL0H02827g,-0.216353039,0.401186991,0.446571239,-0.645442615,1.289919899,0.653807758,-0.517313619,0.457194843,0.477249159,-0.751152051,0.089420658,0.188716542,-0.608072231,0.44919726,0.188623243,0.092367793,0.699043769,0.170564296
CAGL0H02849g,-0.124888132,0.119540257,0.091411828,-0.018334287,0.07505048,0.01759148,0.223925017,0.325723356,0.816356179,0.350826354,0.164119779,0.28998627,0.267188104,0.149517278,1.087686061,null,null,null
CAGL0H02871g,-0.026029743,0.253661858,0.215079401,0.422261582,0.324469958,0.233354344,0.417157265,null,null,null,null,null,3.329005926,null,null,null,null,null
CAGL0H02893g,0.904431271,0.176180809,0.270336854,-0.002347237,0.058646015,0.065985895,0.100252967,0.621305921,0.831346648,null,null,null,0.158885616,0.116482878,0.693444499,null,null,null
CAGL0H02937g,-1.412854901,0.300688447,0.348446301,1.325923778,0.123517808,0.106618951,-0.657189866,0.349259109,0.75197609,0.396556529,0.444584381,0.151481187,0.549491595,null,null,-0.652976616,0.46595676,0.266603806
CAGL0H02959g,-0.322381422,0.087715831,0.28115598,-0.552662009,null,null,2.715432433,null,null,null,null,null,1.601738213,null,null,null,null,null
CAGL0H03003g,-0.108564876,0.119770639,0.227974127,0.130351176,0.01569514,0.019501192,0.591758062,null,null,0.503599246,1.098303342,1.032421092,0.475449016,null,null,null,null,null
CAGL0H03025g,0.219412011,0.147934955,0.19720827,1.543724774,1.812674874,2.451514172,null,null,null,0.44980305,null,null,null,null,null,null,null,null
CAGL0H03047g,null,null,null,-0.554338188,0.156930217,0.127586592,-0.595769256,null,null,null,null,null,null,null,null,null,null,null
CAGL0H03069g,-0.454923588,0.156626068,0.219058584,-0.012516155,0.115269653,0.042732016,-0.190103257,0.186172061,0.786294622,0.275355883,0.322399756,0.222704209,-0.52355564,0.455140164,0.681310839,-0.290488334,0.238524616,0.569456941
CAGL0H03091g,0.701519762,0.123389092,0.072803499,0.054419594,0.09942294,0.032824981,0.928852086,0.456870292,0.337743821,-0.290179858,0.170720906,0.294843951,0.605687728,0.330398548,0.447556887,0.930807433,null,null
CAGL0H03113g,0.07184676,0.429306624,0.110377524,-0.229948799,0.252794968,0.12888255,0.51316473,0.065898011,0.671343996,-0.166237476,null,null,0.303640201,null,null,null,null,null
CAGL0H03135g,null,null,null,null,null,null,0.54665082,0.246586474,0.420297909,null,null,null,null,null,null,null,null,null
CAGL0H03157g,0.776879774,0.4262745,0.208346408,-0.602772263,0.08503079,0.082501875,0.683895011,0.348917151,0.825059934,0.645441674,0.149862255,0.154967238,-0.624705121,0.400749076,1.321389446,0.921771622,0.556583381,0.929694901
CAGL0H03179g,-0.099258375,0.27487627,0.072843277,0.058150602,0.076583013,0.018549262,0.805980792,0.301419064,0.689371977,-0.341818946,null,null,1.935908417,null,null,null,null,null
CAGL0H03201g,0.173997269,0.156853851,0.192758086,-0.170113476,0.34989014,0.324672445,0.231915195,null,null,-0.018283958,0.450891957,0.40530921,0.332016913,null,null,0.664006663,0.746841428,0.102765815
CAGL0H03223g,null,null,null,0.016082497,0.072940267,0.016272684,0.284033462,0.06609344,0.641163311,0.113987092,0.008745218,0.176414888,0.62662108,0.32893547,0.574765364,0.893048991,null,null
CAGL0H03245g,0.017877447,0.191521579,0.211002514,-0.243335512,0.218967342,0.458535138,0.058246309,1.193524745,0.506850722,0.012052663,0.153391242,0.207271511,0.091804503,0.650421386,0.455030221,-0.24030863,0.332578314,1.016128377
CAGL0H03267g,-0.364560621,0.186554544,0.252983896,-0.104087437,0.245703243,0.473569568,0.023304517,0.378325908,0.967990188,null,null,null,-0.177710418,0.432490536,0.440719023,0.295859834,0.244378137,0.185978114
CAGL0H03289g,1.497562147,0.103886091,0.149548794,-0.633031197,0.192141136,0.149720009,null,null,null,-0.326352336,0.062098949,0.125010346,0.364326679,null,null,null,null,null
CAGL0H03311g,null,null,null,null,null,null,1.060928999,null,null,null,null,null,null,null,null,null,null,null
CAGL0H03333g,0.375539609,0.514599343,0.329164498,-0.303439947,0.017091683,0.01862839,1.25043541,0.456870292,0.202580018,0.471239406,0.225277715,0.335114466,1.251720923,0.14879453,0.336480396,1.286007815,0.662411199,0.328372771
CAGL0H03355g,-0.465987507,0.09160972,0.177916664,-0.529750624,0.011700242,0.036624935,0.596668794,0.393453905,0.847576401,null,null,null,0.357721805,0.737833165,1.051695738,null,null,null
CAGL0H03377g,-1.755073896,0.035861355,0.167170968,0.812297,null,null,-1.222426954,0.598302157,0.296043098,null,null,null,0.042632764,0.600928379,0.350393949,-1.093150816,0.155966326,0.710927158
CAGL0H03399g,0.411309494,0.233617221,0.23910061,0.251563264,0.265357181,0.531453194,0.314231003,null,null,0.063924376,0.482899397,0.414748889,1.139598567,1.028773248,0.898339931,0.276492835,0.233056909,0.761606363
CAGL0H03421g,0.118860494,0.371330084,0.411697136,1.189214173,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0H03443g,0.405154362,0.524924094,0.554018374,0.066974535,0.291625448,0.212518092,0.439707169,0.491586298,0.859844245,-0.415374559,0.279503047,0.032062997,-0.361189804,0.336147631,0.438170601,null,null,null
CAGL0H03465g,-0.288886215,0.218555551,0.303186531,0.222180587,null,null,0.543529782,null,null,null,null,null,null,null,null,null,null,null
CAGL0H03487g,0.050557964,0.399196699,0.45258973,-0.33490634,0.290101087,1.069438598,-0.303488183,0.412032762,0.925592481,-0.242067024,0.282070247,0.316635311,-0.046439007,0.021158809,0.806923293,-0.115340709,0.350690661,0.414652161
CAGL0H03509g,-0.62700104,0.339493382,0.287192417,0.25800998,0.359017386,0.75548857,0.595339602,0.277191815,0.642199195,0.485300478,0.374228266,0.359910561,0.172633054,0.197838472,0.362977411,0.100302943,0.155703077,0.603803756
CAGL0H03531g,0.751270079,0.192818114,0.06065879,-0.377121409,0.092312663,0.655758467,0.343991925,0.331902877,0.647298148,-0.218915871,0.375689564,0.243014088,0.356847632,0.367099849,0.631778036,0.622056701,0.187521153,0.749156234
CAGL0H03553g,-0.72514424,0.079359131,0.189935259,0.074646514,0.085696042,0.082918467,-0.763152366,0.313041836,0.494131689,0.711186589,0.611468336,0.540407167,-0.220857094,0.263727573,0.311719333,-0.123189141,0.381990764,0.476530753
CAGL0H03575g,-0.245030865,0.199026381,0.06626424,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0H03597g,-0.275668584,0.126854316,0.136312896,-0.402526272,0.623800736,0.410557112,0.334886754,0.807902513,0.239877418,0.026889053,0.080979566,0.170190608,-0.251432081,0.309515444,0.898166137,0.073223637,0.221703643,0.666265867
CAGL0H03619g,0.032060076,0.197918865,0.274484225,-0.204789353,0.038459722,0.053357552,1.561842941,0.456870292,0.291723481,-0.187912447,0.031975541,0.193314098,0.592958535,0.390277838,0.612051778,null,null,null
CAGL0H03641g,-0.513599708,0.188737619,0.197375088,-0.003693692,0.17685746,0.56382358,-0.619715638,1.026636607,0.165216067,0.089461787,0.203452855,0.228447225,-0.714705095,0.467080876,0.286013327,-0.172210631,0.351181209,0.859513681
CAGL0H03663g,0.2348218,0.260707554,0.209177856,-1.132777147,null,null,null,null,null,-0.362305403,null,null,null,null,null,null,null,null
CAGL0H03685g,-1.888080811,0.514157892,0.537460315,0.673009947,0.514401502,0.23657268,-1.571661681,1.13823236,0.047756798,0.283751141,0.145918862,0.08111747,-1.339478198,0.715867734,0.082102565,-1.038837488,0.168836752,0.477401505
CAGL0H03707g,0.694678161,0.075665658,0.179169692,-0.465665466,0.285187386,0.535405233,0.233271277,0.331129911,1.019377403,-0.376240473,0.468575834,0.283308,-0.210708257,0.401964858,0.641282146,1.189898863,0.541460081,0.234603929
CAGL0H03729g,0.579777063,0.130251289,0.234098902,-0.71817449,0.66956203,0.083379321,-0.225695999,0.826391306,0.3102005,-0.351990059,0.203654122,0.164099793,-0.071714436,0.751809605,0.373478442,0.089413685,0.844072198,0.256638961
CAGL0H03751g,-0.169562643,0.222864999,0.089378867,0.323517179,0.668505541,1.156405876,-0.192960776,0.450455345,1.029595061,0.648420248,0.27195811,0.026616017,-0.297742709,0.468580258,0.445455162,0.402184706,0.530222506,0.703624729
CAGL0H03773g,-1.759103247,0.161667938,0.158925561,1.320121625,0.106811151,0.096145922,-0.987999552,0.552523654,0.637606706,0.97685767,0.302221048,0.392323371,-0.519630859,0.395748083,1.251807973,-1.044209599,0.242560821,0.710889882
CAGL0H03795g,2.376100642,0.352615629,0.348956851,-1.011411915,0.363175342,0.83208921,0.946293375,0.454189963,0.382356928,-0.445625166,0.250120479,0.148335058,0.4077875,0.583110198,0.729888512,0.207826489,0.238913131,0.46677374
CAGL0H03817g,0.580541832,0.231910123,0.295367163,0.199976121,1.119412451,2.638059177,0.60445182,0.401497444,0.393862787,-0.597276029,0.557272342,0.61673577,0.409935233,0.690623822,0.619531022,0.681217492,0.324190485,0.433130102
CAGL0H03839g,0.577338978,0.182955414,0.242208047,-0.321850699,0.027034346,0.012414719,0.856814523,0.307282348,0.741747938,-0.059544571,0.367286427,0.303750679,0.772547246,0.86169158,0.405829627,0.260554581,0.003726978,0.639733502
CAGL0H03861g,0.077354686,0.156433427,0.250949097,-0.030992917,0.154771739,0.521155408,0.373070721,0.641100473,0.47679733,0.321356529,0.668752498,0.597034609,-0.394592427,0.651625921,0.625231409,-0.121625334,0.57296824,0.412460891
CAGL0H03883g,0.927760736,0.116157063,0.203860084,-0.441825566,0.003570369,0.027079278,-0.414560617,0.600861965,0.800587936,-0.228989041,0.124925719,0.117369206,0.015065938,0.382583128,0.949227076,0.415995955,0.562512692,0.184580236
CAGL0H03905g,1.359226026,0.201267876,0.176320222,-0.357163488,0.341768468,0.674335045,0.187470613,1.045418246,0.083707705,-0.491922972,0.633384065,0.503364978,-0.658846944,0.70982867,0.039269476,1.176287032,0.292704161,0.387911571
CAGL0H03927g,0.579262627,0.204978032,0.238232417,-0.311159169,0.022765557,0.043543112,0.742412284,0.792771299,0.668311185,-0.438020817,null,null,0.37168113,null,null,null,null,null
CAGL0H03949g,-0.174591866,0.09202714,0.201700272,0.60360157,0.868566973,0.951774095,0.706125162,null,null,0.688821131,0.599346563,0.664294742,0.282919789,0.326047012,0.350745441,-0.774266137,0.209444412,0.334997914
CAGL0H03971g,0.852696809,0.193033848,0.206622387,-0.545298724,1.113433977,2.548898738,0.499607439,0.134883016,0.423598441,0.308023684,0.838739751,0.748224508,null,null,null,-0.981354862,null,null
CAGL0H03993g,-1.426137651,0.218450214,0.294439037,0.336414569,0.048061883,0.000725656,1.699088276,1.391718102,0.342777032,0.286749436,0.568911744,0.463604658,0.666831917,0.984984216,0.235973434,0.08335883,0.238238618,0.485849643
CAGL0H04015g,-1.377830625,null,null,null,null,null,0.500693584,null,null,null,null,null,null,null,null,null,null,null
CAGL0H04037g,0.733555265,0.223292102,0.253108708,-0.026691217,0.808984079,0.287965413,null,null,null,-0.569641855,0.606504362,0.573200345,0.589404605,null,null,-0.555651784,1.125039504,0.190895021
CAGL0H04059g,-0.669800446,null,null,0.765474189,0.015654018,0.349824568,null,null,null,0.815758253,null,null,null,null,null,null,null,null
CAGL0H04081g,-0.711180095,0.027983241,0.158760043,-0.16083505,0.103658234,0.03547258,-0.240535111,1.019529239,0.161380726,-0.332356315,0.434161832,0.397805084,-0.065522963,1.241193989,0.320908753,-1.501609666,0.243732392,0.472624912
CAGL0H04103g,0.82359372,0.291259168,0.357947941,-0.119464378,0.031661773,0.009522917,0.618074092,0.592041948,0.350172606,0.055305075,0.790963193,0.714284046,-0.081422323,0.518617389,0.583807445,-0.350380841,0.687392553,1.267029914
CAGL0H04125g,0.493980864,0.237871385,0.303745841,0.31641435,0.473688709,1.240189781,-0.132858071,0.55159142,0.328369626,0.082815057,0.646154834,0.711672873,-0.022096882,0.199742341,0.311424695,0.361954383,0.464606978,0.408502077
CAGL0H04147g,-0.025575476,0.259937846,0.334501493,1.37082191,0.723424318,1.072106838,null,null,null,null,null,null,null,null,null,0.3545414,0.237549312,0.460327195
CAGL0H04169g,-0.047661476,0.145589838,0.245046044,0.188502693,0.191517232,0.149327457,-0.186958132,0.284479738,0.649578649,0.083008006,0.061418528,0.125503244,-0.267458154,0.62016489,0.541257442,0.07242963,0.675165593,0.336863203
CAGL0H04213g,-0.370485017,0.444311412,0.473843407,-0.045785507,0.186912926,0.146430922,-0.280746624,0.280798311,0.733536472,0.07549054,0.193251448,0.030197612,-0.667720839,0.177992675,0.408219282,-0.164595001,0.462287299,0.735886956
CAGL0H04235g,-0.379106379,0.168069267,0.243351567,0.315414491,0.26771872,0.197386826,0.10303565,0.44414683,0.974478107,0.478310228,0.495270748,0.188309914,0,null,null,-0.06435484,0.106220142,0.557022745
