Scan REF,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2
Reporter REF,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2
CAGL0E00693g,-0.348670111,0.301588571,0.673176384,-0.441284068,0.243512271,0.372525897,0.972604534,0.00775,0.0209,0.809933224,0.0296,0.0527,null,null,null,1.422319475,null,null,-0.290102474,0.256210387,0.211826667
CAGL0E00715g,1.222316548,0.400999832,0.703967721,1.114986393,0.121779698,1.296746616,0.947969895,0.254450515,0.204096568,0.429090388,1.207643377,0.716395574,0.758771497,0.263542049,0.245653929,0.699629385,0.283293307,0.853681425,-0.113381775,0.0846,0.0161
CAGL0E00737g,0.0169,0.618611458,0.172472662,-0.931945177,0.543061745,1.389435062,-1.194230249,0.183107796,0.105368173,-1.195916194,0.349926398,0.415267159,-0.512361083,0.585957689,0.535244826,-1.129413956,0.252715981,0.399052722,-0.23875093,0.219787279,0.254684924
CAGL0E00759g,0.302223328,0.788412266,0.0655,-0.31284798,0.145590978,0.227489519,-0.178784542,0.095590258,0.0906,-0.48564596,0.164828115,0.143976387,-0.103966397,0.387682829,0.526106411,0.435703552,0.0333,0.137553772,-0.185761069,0.218494367,0.105360046
CAGL0E00781g,-0.795952516,0.39313005,0.462355841,-1.665213914,0.705549639,0.504785868,-1.098064079,0.522395378,0.251271548,-1.687796821,0.496464377,0.405668787,-2.196305352,0.334738702,0.133669347,-1.204301932,0.259517495,0.444521513,0.0595,0.176279464,0.193744097
CAGL0E00803g,0.729298195,2.109857279,2.943905425,-2.341832924,0.163093323,0.254510267,2.731019253,4.083155718,5.801179252,-0.967505456,0.325996791,0.201687506,1.583873986,0.520321351,0.421122664,1.124334962,0.313894107,0.643232303,0.981993731,0.123046557,0.122433859
CAGL0E00847g,0.00731,0.77639107,0.272828104,0.0956,0.385590648,0.891953111,-0.221848801,0.325168528,0.163565927,-0.269314489,0.479763934,0.25351676,-0.569221348,0.392407092,0.237855525,-0.896509201,0.193849245,0.539206634,-0.100793991,0.293293046,0.233742382
CAGL0E00869g,0.011919962,0.58760553,0.206424362,-0.997504558,0.416967775,0.635237985,-1.881988907,0.178230775,0.07726,-1.203778169,0.650072975,0.689714737,-0.874134677,0.206265625,0.235034275,-0.847236764,0.257285242,0.868164574,0.180426765,0.282835164,0.302043166
CAGL0E00891g,0.261323024,null,null,-0.892244101,0.241203527,0.375355923,-0.0943,1.17341092,0.973324035,-0.527904364,0.784413045,0.470779365,0.863551721,null,null,1.851691116,0.470756515,1.103985975,-0.029443778,null,null
CAGL0E00913g,0.224467803,null,null,-1.039547696,0.624093393,0.602660977,0.555033676,0.478747362,0.281841474,-1.360028727,0.0109,0.040048809,null,null,null,null,null,null,null,null,null
CAGL0E00957g,-0.210928954,0.240584165,0.602342202,0.244074125,0.588821513,0.543604414,-0.899259106,null,null,0.333727232,0.283494243,0.224621591,0.554046609,0.0478,0.018,0.999366996,0.557202068,0.708751759,-0.113864467,0.2654752,0.218075302
CAGL0E00979g,-0.384170152,0.406411277,0.352092692,-1.684206107,1.090000073,0.668358835,-1.659614889,0.573828264,0.457120527,-0.735933081,0.284424124,0.225256179,-2.503041688,0.589644249,0.5828989,-2.107824682,0.269571038,0.533671133,-0.31216954,0.273022917,0.311418583
CAGL0E01001g,null,null,null,-2.296824582,0.0337,0.0486,0.122577789,null,null,-0.826808508,1.21427726,1.879076956,0.539489512,0.513048263,0.160480128,0.947841734,null,null,null,null,null
CAGL0E01023g,null,null,null,-3.833922464,0.200669813,0.312588041,null,null,null,0.443738964,0.280506225,0.165709453,null,null,null,-0.252314422,0.571963389,0.358146002,-0.226740975,0.10331032,0.177237071
CAGL0E01045g,null,null,null,0.264009566,null,null,null,null,null,0.156560474,0.229514341,0.122025775,null,null,null,-0.109111624,null,null,-0.343792013,0.46862554,0.273701104
CAGL0E01067g,-1.007701861,0.567074534,0.539768785,-2.368618161,0.637055202,0.993296765,-1.12832078,0.00651,0.0295,-1.555288179,0.491449972,0.687334219,-1.806118682,0.169324942,0.387444403,-0.719330183,0.770454251,0.0566,0.566545399,1.380386406,1.610008906
CAGL0E01111g,0.272924174,0.169135304,0.541842339,0.0579,0.306753445,0.470750504,-0.471868722,null,null,0.360210208,0.236885936,0.50517761,0.971716453,0.666255485,0.535908766,0.228867171,0.126112824,0.726974534,-0.101809391,0.339830691,0.186667104
CAGL0E01133g,0.613691078,0.798068536,0.0498,-1.483809008,0.506003851,0.996092942,-0.843994129,0.338593669,0.356303058,-0.279025778,0.37294641,0.525602997,-1.303089509,0.188074111,0.266737247,-0.821826926,0.152640232,0.722752582,0.133376301,0.494807416,0.26168743
CAGL0E01177g,0.783395257,0.092,0.65300524,-0.546728374,1.174352646,2.455534676,1.183167884,0.786096872,0.585644836,-0.154701736,0.57083784,0.637846127,-1.451016249,0.291004511,0.25701342,-0.353422824,0.576465783,1.220398614,0.0614,0.468259059,0.241283555
CAGL0E01199g,0.329149843,0.489111633,0.261237376,0.140631798,0.928145312,1.76364285,-0.240895405,0.731853065,0.428218469,-3.628909001,0.428055248,0.323918843,-0.576170853,0.154678273,0.248723462,-0.329328991,0.339174758,0.894147178,-0.202564225,0.0299,0.0602
CAGL0E01221g,-0.49164359,0.372133853,0.390828637,-4.22820286,0.0238,0.0398,-0.868953841,1.252615499,1.056683191,-1.216051541,1.45716998,1.274809105,-1.116513278,0.574904654,0.455294885,-1.191731551,0.231759273,0.850332568,-0.332906556,0.183585697,0.162986244
CAGL0E01243g,null,null,null,1.562776698,1.644886749,0.398935178,null,null,null,-1.745510703,null,null,0.855705768,0.844433527,0.615264068,-0.43355985,0.595262926,1.207157111,-0.188072348,null,null
CAGL0E01265g,-0.494369401,0.412805629,0.792974053,-1.412331905,0.445505006,0.694489423,0.019457804,0.0355,0.0657,-0.0225,0.414859516,0.314794953,null,null,null,-0.231230659,null,null,-0.546971854,0.244788601,0.122938214
CAGL0E01287g,0.172628013,0.00382,0.825218878,2.45942827,0.178911297,0.272558156,1.304542647,0.156263318,0.119816448,1.000292883,0.0466,0.00134,2.368159581,0.198732992,0.0892,0.566110043,null,null,0.472071821,0.0481,0.0724
CAGL0E01309g,null,null,null,0.413990887,1.20936226,2.021225199,null,null,null,0.521996878,0.102642274,0.036424923,null,null,null,1.440053241,null,null,0.90225941,0.488963611,0.287535484
CAGL0E01331g,-0.0455,1.199530086,0.233938123,-0.426307249,0.49088102,0.699341441,-0.264368214,1.367879105,0.815393038,-0.546670548,0.421609974,0.334249419,0.358360817,0.346230183,0.445821545,0.859843838,1.435888073,1.13617659,-0.418750341,0.0378,0.0151
CAGL0E01353g,null,null,null,-0.228527658,0.340130238,0.522766851,null,null,null,0.548746507,0.907721335,0.670055097,1.175335689,0.480359341,0.313199849,0.0861,0.3166256,0.375935426,-0.0462,0.243285723,0.12193299
CAGL0E01397g,0.172346622,0.229273354,0.15749879,-0.0442,null,null,-0.171938146,0.0975,0.0331,-0.138567159,0.0324,0.0109,null,null,null,-0.843030745,null,null,-0.05,0.0932,0.102483239
CAGL0E01419g,null,null,null,-0.113760633,0.0794,0.125479914,null,null,null,0.152915903,null,null,null,null,null,1.154112998,null,null,0.268425705,0.68350142,0.421507452
CAGL0E01441g,-0.433776134,1.002308623,1.567820565,-0.507235619,0.949612445,1.511562032,0.290946145,0.141084808,0.0593,-0.424634341,1.325118788,0.794348126,null,null,null,0.242524169,0.0667,0.769798706,-0.417999934,0.975114566,0.719897212
CAGL0E01463g,-0.369642481,0.171315937,0.621994851,-1.509382021,0.426395768,0.801879192,-1.922156225,0.426832227,0.318996961,-1.617613127,0.718669405,0.721659682,-1.646610691,0.289820607,0.254307578,-1.443300084,0.171569319,0.649270352,-0.0238,0.276417833,0.111605887
CAGL0E01485g,null,null,null,1.165357678,0.198336621,1.111493693,0.663082518,0.998432298,0.81058133,0.434059655,0.937654577,0.640689134,null,null,null,0.0277,0.0815,0.0902,null,null,null
CAGL0E01507g,0.0366,0.550595621,0.268908911,0.157374274,1.373294089,2.276396751,null,null,null,-0.071986509,0.666710833,0.312780528,-1.375567947,0.24764444,0.123942016,0.128236553,0.63651451,0.166527073,0.148793018,0.0691,0.00574
CAGL0E01529g,null,null,null,0.905084895,0.46363322,0.723096199,null,null,null,-1.465122731,null,null,1.647877236,0.233459837,0.228631767,null,null,null,null,null,null
CAGL0E01551g,-0.450872867,1.271239891,1.441720174,0.802775607,0.105774588,0.159706167,0.561684606,0.730908519,0.628929517,0.337629319,0.127825155,0.11894166,0.151528445,null,null,-0.311115595,0.0702,0.0805,-0.0985,0.284483483,0.230909619
CAGL0E01573g,-0.89182901,0.514600589,1.247121075,-2.068436859,1.228166552,0.337575817,-1.141665134,1.680145559,1.718675879,-2.997860451,0.246344965,0.199306193,-2.357934051,null,null,-2.39668779,null,null,null,null,null
CAGL0E01595g,-0.0261,1.215161539,0.496687416,1.488439407,1.489338349,2.487869885,0.108155493,0.301182199,0.193922407,0.397651005,1.208053159,0.712846514,-0.657129586,0.118913219,0.154274576,-0.470807713,0.316100162,0.921167753,-0.407997354,0.0168,0.0291
CAGL0E01617g,-0.44967464,0.696784076,0.183079852,-0.180321299,0.50163651,0.587621288,0.0256,0.382373134,0.209741189,-0.593263886,0.174372782,0.150441281,0.669387256,0.163230437,0.382450731,-0.595658662,0.132022933,0.536243898,-0.856875335,0.266832363,0.218991012
CAGL0E01639g,1.039627024,0.634446587,0.895448604,1.365348821,0.146702433,1.051946019,0.416325711,1.158727109,0.746929886,1.082563997,0.844327846,0.982041486,1.808681959,0.602582805,0.537411635,0.762123361,0.135988658,0.524430132,0.392932849,0.324100857,0.176095469
CAGL0E01661g,null,null,null,0.676639701,0.264446699,0.411414036,null,null,null,0.0508,0.595390608,0.372699714,null,null,null,null,null,null,null,null,null
CAGL0E01683g,-0.320112242,null,null,0.390154744,null,null,-0.0839,0.286780038,0.147357066,0.374354943,null,null,0.249312751,0.734184241,0.736571953,0.360987327,0.657628334,0.223066664,null,null,null
CAGL0E01705g,-0.610064512,0.546839659,0.723115253,1.219450458,0.0202,0.0343,null,null,null,0.0511,0.120434164,0.0484,2.024416527,null,null,null,null,null,null,null,null
CAGL0E01727g,1.076826822,1.200887387,0.253190099,3.728743964,1.766989517,2.608405573,-2.403964197,1.653164453,1.316449113,-0.249892758,1.911811174,1.078702055,4.406602381,0.361880256,0.0397,-2.627296222,1.383986727,0.970397229,-0.0995,null,null
CAGL0E01793g,1.467351495,0.64173995,1.300402668,2.281035915,2.353896576,2.124537457,0.836279038,0.927772428,0.482118086,0.685267407,null,null,5.40248736,0.394084162,0.313599864,1.64997235,0.521191389,1.116815618,-0.0306,0.251040294,0.127120478
CAGL0E01815g,null,null,null,0.606984998,0.369328769,1.284760192,0.528526555,null,null,0.410125754,1.48094335,0.839582616,-1.22880699,0.182792669,0.197189039,-0.183871666,0.395727557,0.0981,0.240353295,0.333737575,0.182570788
CAGL0E01859g,null,null,null,0.372954717,1.825053424,0.762887054,null,null,null,1.52699663,1.283398226,0.75758464,2.177355131,2.791902675,2.501343961,-0.0205,0.563992604,0.765262544,0.13021717,null,null
CAGL0E01903g,null,null,null,1.49782446,0.125372219,0.196295785,null,null,null,0.950964822,0.556813786,0.345845445,null,null,null,null,null,null,0.00964,0.0312,0.0611
CAGL0E01925g,-0.272442996,0.563856469,0.342645264,-1.400894025,0.124509608,0.188589495,-0.964371304,1.286126126,0.870575168,0.604743537,0.539710817,0.333979778,null,null,null,-0.925645805,0.170110357,0.213455334,-0.391461482,0.196408007,0.17159253
CAGL0E01947g,-0.426179352,0.573035591,0.413748284,-1.232518654,0.311745931,0.478522734,-0.574323012,0.948099933,0.699209409,0.0419,0.169921335,0.0818,-0.902469794,1.029719641,1.348359302,-0.9546415,0.251164262,0.929616099,-0.414294237,0.000322,0.0405
CAGL0E01969g,-0.0268,1.112801457,1.231960926,0.509035212,0.0573,0.085,-1.118870465,null,null,0.513513976,0.0316,0.0114,0.648137659,0.096,0.0104,0.128456606,0.185250803,0.0174,-0.276390789,0.209972975,0.18070467
CAGL0E01991g,0.470381355,0.248920248,0.790602826,-2.099677475,1.125996887,2.33928326,-1.944564005,0.750386564,0.569368298,-1.602145955,0.736030821,0.816161282,-2.182423328,0.44429139,0.383156988,-1.895606107,0.651604966,1.298890151,0.169131576,0.13869093,0.189053468
CAGL0E02035g,null,null,null,1.05714173,0.170585092,0.266081937,null,null,null,0.188665639,0.67900417,0.43137543,0.597821956,0.147981448,0.015982496,0.275619219,0.0424,0.0958,1.052710256,0.368888525,0.206225808
CAGL0E02057g,-0.252440286,0.717267297,1.221980179,2.016317326,0.0916,0.144200563,0.00421,2.289486002,2.071220649,0.631251667,0.529246617,0.326731569,null,null,null,-0.991226588,1.103509929,0.775395499,-0.015096605,0.0296,0.060021773
CAGL0E02079g,-0.621811257,null,null,0.179563485,0.252106333,0.385850868,null,null,null,-0.276374509,0.299990267,0.169758695,0.0104,0.217582557,0.07539682,null,null,null,-0.612864703,0.171136256,0.154636389
CAGL0E02101g,-0.300744745,0.436898858,0.812232721,-1.16298908,0.492107909,0.761596038,null,null,null,-1.159503627,0.48962023,0.366671808,0.123431294,1.022664408,0.732213244,-0.805348927,0.39157504,0.338537481,-0.38519743,0.215610089,0.103432972
CAGL0E02123g,null,null,null,-0.114069638,0.17734989,0.270145719,null,null,null,-0.6118587,0.154883823,0.0716,null,null,null,null,null,null,null,null,null
CAGL0E02145g,null,null,null,-0.786255685,null,null,null,null,null,-0.295687006,0.1361029,0.124538363,null,null,null,null,null,null,-0.0171,null,null
CAGL0E02167g,0.368198284,0.329493957,0.861385796,0.0585,0.307145166,1.192879517,0.312289749,0.433819286,0.341992491,0.642869002,0.406521968,0.189120557,-0.580924456,0.0554,0.244127048,-0.481865671,0.216857594,0.827585726,0.094,0.226953122,0.19212223
CAGL0E02233g,0.0583,0.389221601,0.926332537,-1.079277686,0.675527961,1.062305818,0.424521315,0.436114751,0.180950687,0.115595777,0.372848069,0.223324363,null,null,null,1.310235919,6.04E-05,0.0165,0.306360891,0.0425,0.012
CAGL0E02255g,-0.401676637,0.319842464,0.825178731,-1.279120175,0.643648554,1.695669108,0.177743958,0.817220129,0.613036632,-2.614621063,0.482735169,0.522537375,-1.699667438,0.193281635,0.167491304,-2.753188894,0.521697732,1.163659501,0.46556503,0.418885229,0.399390186
CAGL0E02299g,0.510403354,0.137838138,0.25416061,2.016101348,0.503510736,0.602811124,1.188266637,null,null,1.279928856,0.228844437,0.121572842,1.933253564,0.71373223,0.796824345,1.232927651,0.179306205,0.754535383,-0.0568,0.0737,0.00883
CAGL0E02321g,-0.531655413,null,null,-1.199679896,1.530973837,0.0937,-0.0818,0.0191,0.0141,-0.458653424,0.097,0.0981,-0.80918485,null,null,0.186879328,0.842303016,0.241727679,0.0687,0.261028661,0.215075789
CAGL0E02343g,-1.065833887,0.825265613,1.213209385,-2.770031486,0.787356636,0.42050053,-1.982219264,0.785196516,0.598184818,-2.875600897,0.454800443,0.342453165,-3.656955965,null,null,-2.339530068,0.558077628,0.332181133,0.388302239,0.847970771,0.913791041
CAGL0E02387g,null,null,null,1.195899836,0.0317,0.0457,null,null,null,-0.00131,0.0346,0.056,null,null,null,null,null,null,null,null,null
CAGL0E02409g,0.0943,0.468147667,0.933668113,-1.841724719,1.105971097,1.862999342,-0.613335078,0.670565048,0.452510812,-0.454986483,0.157670134,0.401499096,-2.295103255,0.75259738,0.538170839,-0.551498406,0.745064685,1.417300068,0.764644112,0.775731147,0.749153633
CAGL0E02431g,-0.417782471,1.063690168,1.789140307,-1.71315077,null,null,-1.010736229,0.912903388,0.522893194,0.241145311,1.183720385,0.881299401,null,null,null,1.69269937,0.438218334,0.121494618,0.0475,0.186435353,0.164898354
CAGL0E02453g,-0.0915,0.147530201,0.728905049,-0.859722207,0.416977972,1.284171166,0.78512374,null,null,-0.865744949,0.142629772,0.0634,-1.819712562,null,null,-0.310726848,0.294543372,0.847652111,0.173049865,0.00213,0.038885124
CAGL0E02475g,-0.199067129,0.412022509,0.319387265,0.713157986,0.414635658,1.318895907,0.0597,0.0174,0.0289,0.341174417,0.0699,0.0144,-0.101717766,null,null,0.647330528,0.953122847,0.274979989,-0.352228152,0.0221,0.0551
CAGL0E02497g,null,null,null,-5.255213367,0.35124684,0.540121985,null,null,null,-3.122202012,0.791827255,0.582123687,null,null,null,0.637714784,null,null,0.158730489,0.239844082,0.200799037
CAGL0E02519g,0.606192458,0.648561369,0.454987396,1.484518379,1.746668136,2.582202965,0.166233427,0.761511321,0.436209554,0.552995064,0.590382303,0.351261309,-0.256067188,0.146772255,0.212763414,0.361487885,0.254329276,0.795129021,0.310472676,0.128100304,0.045
CAGL0E02585g,-1.19037334,0.652290877,1.044575762,-2.198031948,0.416558644,0.642426934,-0.481474374,0.900785212,0.737143387,-1.809993066,0.255602062,0.205607939,null,null,null,-1.297167904,null,null,-0.571437002,0.186541756,0.164969756
CAGL0E02607g,0.66124055,0.192783333,0.676172554,1.790843358,0.444693311,1.307573921,0.26598169,null,null,0.675222576,0.260275006,0.142838532,0.838895125,0.215957174,0.114038111,0.419305729,0.453367769,0.961711599,0.418939672,0.144627806,0.056063145
CAGL0E02629g,0.0101,0.698206278,0.903026119,0.870278876,1.487025839,0.566240388,0.641216596,0.442511726,0.156617511,1.104377664,0.733844865,0.630753157,1.263271998,0.665030158,0.569947178,1.516448756,0.330134786,0.941886488,-0.315838966,0.0372,0.0651
CAGL0E02673g,-0.541055129,0.136998976,0.586639734,-0.000956,0.338400607,0.520067977,-0.913427829,1.513758448,1.458905605,0.473505131,0.26696909,0.147371906,-0.943152947,0.24850052,0.229026145,-2.267857663,0.723522906,0.533968999,-0.14614632,0.071065494,0.00704
CAGL0E02717g,-0.387397368,0.263758199,0.422137355,0.836115629,0.38880657,0.598881516,0.917096708,0.710325754,0.566615454,-2.249149177,0.250389215,0.202058794,-1.258160231,null,null,null,null,null,-0.424864103,null,null
CAGL0E02761g,-0.306593619,0.700114765,0.129070016,-0.541625074,1.581341722,0.462083032,-0.164638693,0.205417806,0.228303846,-1.323661502,2.018003299,2.27804614,0.200378735,0.357985325,0.204727566,0.0868,0.141281524,0.570681862,-0.841719207,0.293367713,0.118088166
CAGL0E02783g,-0.0746,0.0701,0.177963908,0.349854797,0.571034649,0.514759287,null,null,null,0.155258723,0.351915746,0.0382,0.541820341,0.364643088,0.312837327,0.320036583,0.317602319,0.357946216,-0.110540634,0.0266,0.058
CAGL0E02805g,-0.591976027,null,null,-0.372428933,0.052,0.0769,null,null,null,0.490710146,0.0695,0.0141,0.138928408,null,null,0.959382817,1.041294641,0.734252957,-0.683314142,0.069,0.00568
CAGL0E02827g,null,null,null,0.967289618,0.154174349,0.2343564,null,null,null,0.497422314,0.0549,0.069734724,null,null,null,-2.056912907,null,null,null,null,null
CAGL0E02849g,-0.013,0.0525,0.612097944,-0.391913454,0.229278909,1.134724679,-0.150767942,0.25467032,0.181423985,-0.109236398,0.1486846,0.0675,-0.891058413,0.223369559,0.210998038,-0.427095543,0.152264028,0.681955123,-0.34266716,0.0255,0.0233
CAGL0E02871g,0.200970649,0.506401628,0.257560541,-0.53535243,0.321910526,1.260761322,-0.16914376,0.276169855,0.158253073,-0.380482867,0.342500901,0.4359178,-0.272434733,0.185883836,0.100709179,-0.895282119,0.115090565,0.134150392,0.213591632,0.142696375,0.19906443
CAGL0E02893g,-1.389866924,null,null,-0.428250146,0.712032874,1.121798737,null,null,null,-1.080383773,0.410118525,0.711778701,null,null,null,-0.814126534,0.285528779,0.590403321,-0.0062,null,null
CAGL0E02915g,null,null,null,-1.563602721,0.384102043,0.591510908,null,null,null,-1.817233241,0.0641,0.0704,-0.573037666,1.363179687,1.311941132,2.162332268,0.184842346,0.221681639,0.897479096,null,null
CAGL0E02937g,-1.04981504,0.739066106,1.196365456,-0.203786534,0.173282002,0.263861406,-2.824642337,0.538476657,0.402375468,-0.563557928,0.869901311,0.568212953,-2.166166072,0.631528455,0.409407388,-2.603814959,null,null,0.133801788,0.0806,0.0941
CAGL0E02959g,0.20737713,0.298646797,0.388104899,-1.499041759,1.492606531,2.970410227,-1.371499766,1.143641861,0.918810932,0.105910848,1.475607952,1.184850939,-2.666812331,0.679620679,0.499728444,-1.543732393,0.466004848,1.087132364,0.0502,0.311102074,0.326851631
CAGL0E02981g,null,null,null,1.397081868,0.0751,0.112495584,null,null,null,-0.801165953,0.06997863,0.040257366,1.314825322,0.508912214,0.331362346,2.232978378,0.868468052,1.464102814,0.344484219,null,null
CAGL0E03003g,0.0145,null,null,1.380143273,0.510142995,0.563919515,1.067936046,null,null,1.176778376,0.165021648,0.0785,2.292742843,0.375347639,0.050432882,1.594056296,0.520405734,0.392769525,0.533010421,null,null
CAGL0E03113g,-0.149622763,0.652250175,0.173258865,0.86265591,0.84422451,0.243145464,-0.349315584,0.388165368,0.160612323,-0.119420655,0.584778095,0.58968249,0.659252089,1.080079927,0.880662331,0.467445202,0.258127863,0.70407563,0.446262911,0.655565856,0.585267756
CAGL0E03157g,0.17835614,0.68019168,0.130555936,-0.433005227,0.145347973,0.847674084,-1.889516432,0.47685495,0.348570178,-0.68752488,0.410885465,0.441393717,-0.668141343,0.185745793,0.185754133,-0.689017603,0.226080076,0.807766041,-0.000573,0.319293587,0.145721216
CAGL0E03179g,null,null,null,-0.793864119,0.25784091,0.394746044,-0.162444664,0.965851355,0.643186535,1.031960591,1.063814403,0.734333388,-0.167866384,null,null,0.067867483,0.0757,0.773514765,0.131028288,0.00541,0.0439
