GENE	Stressed	Stressed CV	Skn7 Stressed	Skn7 Stressed CV	Yap1 Stressed	Yap1 Stressed CV	Skn7Yap1 Stressed	Skn7Yap1 Stressed CV
CAGL0L10087g			1.176842936	0.745571009			-0.028629106	0.197704652
CAGL0L10098g	0.074114206	2.303803972	0.258780876	0.634328656	0.134456112		0.42409096	0.216884417
CAGL0L10120g	-0.242285079	0.719842513	0.150231464	0.097488246	0.27485209	0.382381694	-0.326486271	0.268680363
CAGL0L10142g							-0.584189116	0.222037391
CAGL0L10164g	-1.105307068	0.537156155	0.052387465	0.350953657	0.464548259	0.848859662	-0.928910743	0.137695761
CAGL0L10186g	1.017157429	3.496315002	-0.501940703	0.199874969	-1.182045053	0.017224148	2.326202058	0.173101733
CAGL0L10208g			0.136372442		0.292913776	0.195740407	0.852880513	0.257153749
CAGL0L10230g	-1.527894968				-0.38983206	0.139487675	0.514611844	0.175919365
CAGL0L10252g					0.283969933	0.04128529	-0.026743631	0.2384315
CAGL0L10318g	-0.33919425	1.541944225	-0.329321724	0.343747348	-0.556267705	0.072039507	0.881620543	0.218651935
CAGL0L10340g	0.996676525	0.437082641					0.222640337	0.535384748
CAGL0L10362g	-0.513653008	1.527186454			-0.602304596	0.132500084	-0.637720166	0.197752516
CAGL0L10384g			0.869578468		-0.294782903	0.357006673	-0.117436792	0.262535307
CAGL0L10406g	-1.102987651	0.301075117	0.361778791	0.424903452	1.065645278	1.388958424	-0.716901573	0.031491435
CAGL0L10428g	-1.414233475	0.947937456	0.46732446		-0.015110785	0.018199566	-0.280567431	0.176377099
CAGL0L10450g	0.060011005	0.735723062	0.044176065	0.142898693	0.114274304	0.56686453	0.130740353	0.229987184
CAGL0L10472g			0.017000353		-0.167572934	0.091082592	0.621423393	0.302632744
CAGL0L10494g			-0.314949175		-0.032588468	0.052255583	0.482755493	0.126578116
CAGL0L10516g	-0.601628208	0.367210458	0.459373179	0.312432801	1.181032656	0.560958207	-1.729679039	0.173054818
CAGL0L10538g	0.163589957	1.173351144	-0.077297923	0.060451132	-0.276597166	0.075912938	0.891486792	0.154576947
CAGL0L10560g	-0.787608915	0.314548996	0.117808099	0.268998505	0.591740667	0.408489342	-1.363906724	0.156805322
CAGL0L10582g			0.213719017	0.470724137	-0.432407592	0.089009936	1.036242019	0.228183031
CAGL0L10604g	1.253811764		0.172947036	0.361029831	-0.486250838	0.212879883	0.784748088	0.134173288
CAGL0L10626g					-0.336408951	0.107879523	0.042537757	0.410434261
CAGL0L10648g	0.347460432	1.070131328	0.858044987		0.179330121	0.157492171	-0.486301325	0.115695684
CAGL0L10670g	-0.043758317	1.118610567	-0.197592963	0.154070684	-0.118916477	0.720839403	-0.027021409	0.047702015
CAGL0L10692g					0.920727189	2.308840442	0.594163052	0.192741924
CAGL0L10714g	-0.438238512	0.657395299	0.184334536	0.120166443	0.090315375	0.984530077	-0.121712581	0.083127825
CAGL0L10736g					0.691699982	2.487618556	-0.091096782	0.267507227
CAGL0L10758g	-0.682774515	0.428365095	-0.377534122	0.137749043	-0.596080911	0.1207866	-0.431377258	0.338811096
CAGL0L10780g	-0.666741481	0.17632212	-1.096409059	0.621028769	-0.603291143	0.330135787	-0.624008707	0.570056043
CAGL0L10802g					2.067612558		0.225323593	0.145434024
CAGL0L10824g	1.195908765	0.023766833	0.053747174	0.086356128	-0.21713568	1.41210829	1.253394975	0.214646225
CAGL0L10846g	-0.856674717	1.477301836	0.730526293	0.069038237	-0.009898803	0.417215174	-0.423498443	0.572945622
CAGL0L10868g	-0.308648501	0.814642936	-0.322561568	0.142859828	-0.8168326	0.071778012	0.603276671	0.104479991
CAGL0L10890g	-0.919064835	0.796591193	0.250291848	0.032766762	1.354373887	0.265095674	-1.573314227	0.195178097
CAGL0L10912g	0.218990149		0.301580711	0.149167259	0.052807914	0.022057605	-0.740432675	0.51349668
CAGL0L10934g			1.856549164		0.196452668		-0.395556194	0.501714404
CAGL0L10956g					0.361049853		-0.043490134	0.510237847
CAGL0L10978g	-0.557626875	1.172366848	0.315258898	0.360476813	0.424139365	1.181006346	-1.244980432	0.201508109
CAGL0L11000g	-0.167570679		0.529112518	0.11172262	0.293700023	0.154282437	-0.346703864	0.060251347
CAGL0L11022g					-0.018072454	0.11181131	-0.124174716	0.265463527
CAGL0L11044g			0.611690672	0.635839987	-0.192326436	0.064383384	0.787969864	0.139194066
CAGL0L11066g	0.149670293	0.63967072	0.495542961	0.092284663	-0.016247271	0.046031376	0.616931891	0.367547767
CAGL0L11088g			0.782263941		0.206497748	0.027189782	-0.240016064	0.037026949
CAGL0L11110g	0.454818543	0.234737446	-0.230969282	0.264730736	0.047615981	0.138404311	-0.2314772	0.230289593
CAGL0L11132g	0.032204408	0.581422137	0.914233424	0.388139946	0.020015846	0.041375531	-0.40337884	0.18287684
CAGL0L11154g	-0.342409451	0.828265187	-0.127740798	0.623599561	0.311182693	0.00142615	0.404162891	0.560603096
CAGL0L11176g	0.518951123		0.592199252		0.255468003	0.122805105	-0.46803086	0.342996077
CAGL0L11198g			0.527881406		0.576676758	0.354860125	-0.376185854	0.552169572
CAGL0L11220g	-0.733704137		0.085292358	0.24620102	0.823341386	1.039743825	-0.655924488	0.480238659
CAGL0L11242g			0.045900851		-0.109844278	0.01065181	0.098010358	0.509582395
CAGL0L11264g	-0.318666637				0.256435265	0.151713593	-0.174543875	0.203347464
CAGL0L11286g					2.2106939		-0.21365893	0.188478976
CAGL0L11308g	0.305468615	0.528176975	0.506990331	0.568359963	-0.145353216	0.023903528	0.923626126	0.209485243
CAGL0L11330g					-0.156029328	0.016505943	0.275276847	0.096245064
CAGL0L11352g	0.172871857	0.362800051	0.032820341	0.480368686	-0.043232273	0.039600803	0.03859826	0.419131721
CAGL0L11374g	0.339405863	0.191279216	-0.356874415	0.987960671	0.109034283	0.617686978	-0.107308045	0.447317678
CAGL0L11418g	-0.148323024	1.503307163			0.129407794		-0.193528728	0.513823435
CAGL0L11440g	-0.772685716	0.611682217			-0.064963221	0.260658779	0.309975411	0.145797117
CAGL0L11462g	0.103536889	0.948631464	0.352263246	0.424462597	-0.297372217	0.431514198	-0.588768945	0.297182274
CAGL0L11484g	-0.877723302	1.028053762	-0.298107882	0.093109395			-0.756045338	0.389100304
CAGL0L11506g	-1.017106754	0.366267077	-0.309722741	0.375732212	0.311449304	0.238626093	-1.258655955	0.434530281
CAGL0L11528g	-0.797727984	0.957552317	0.495699572	0.046137323	0.720642255	1.060731167	-0.923524305	0.293727682
CAGL0L11550g	-0.037172016	0.4537658	-0.190429343	0.480038306	-0.482553569	0.107935892	-0.166652194	0.30962901
CAGL0L11572g	0.251286746		0.2673777	0.021736921	0.709805005	2.453509906	0.015705702	0.216519072
CAGL0L11594g			0.144408404	0.429915412	0.640207168	0.037621032	-0.774930619	0.260507581
CAGL0L11616g			2.086005783	1.048927366	1.242875372	3.402764464	-0.145303214	0.293665356
CAGL0L11638g	-0.614070119	0.284169108	0.614549183	0.240616269	1.515514977	0.113376858	-1.578361863	0.385302528
CAGL0L11660g	-1.190318665	0.572671471	0.22433975	0.725118234	1.24958037	0.001366536	-1.587271428	0.46378603
CAGL0L11704g	0.218600199		0.231380158	0.009034911	-0.042549439	0.085935364	-0.365941637	0.356050025
CAGL0L11726g	-0.144469701	2.173584694			-0.129006409	0.082513444	0.274005131	0.37451084
CAGL0L11748g	-0.342287158	1.358743593	0.377193452	0.00489983	0.356308471	2.778053592	0.017142564	0.144350245
CAGL0L11770g	-0.707690846	0.316541497	0.164871415	0.150748036	0.730372108	1.201098042	-0.394176292	0.379840148
CAGL0L11792g	-0.430782589	0.407295793	0.259528765	0.116405253	0.313782195	0.047147823	-1.494591405	0.401559152
CAGL0L11814g	-0.365174694	0.635561806	-0.191803949	0.618862734	0.294046314	0.033823446	-0.1896568	0.811702443
CAGL0L11836g	-0.656681716		-0.102664051	0.231019452	0.220360594	0.815542959	-0.447886121	0.387429074
CAGL0L11858g	0.250734003	0.569513334	0.163644503	0.063759437	0.960544788	2.549264044	-0.193504646	0.279987052
CAGL0L11880g			-0.031432508		0.129597168	0.091167594	-0.194523649	0.272716439
CAGL0L11902g			2.471846542	0.003059118	2.912739712	1.455722941	0.616834454	0.392641305
CAGL0L11924g	-0.340406523	0.76760501	-0.049469974	0.230055735	0.620325605	1.320665116	-0.271936941	0.189020597
CAGL0L11946g	-0.521976838	0.693686324	-0.235783841	0.37080247	0.314709139	0.332735183	-0.480080997	0.432165233
CAGL0L11968g					-0.296371258	1.090754788	-0.026073525	0.356154945
CAGL0L11990g					-2.94969919	0.245485511	2.053362022	0.407083605
CAGL0L12012g					0.178721983	1.795934268	0.792192792	0.249462306
CAGL0L12034g	-0.331170728	0.351343572	0.083894462	0.072053322	0.580520507		-0.329901048	0.466481498
CAGL0L12056g	-0.010097604	0.76067772	-0.278287737	0.266817971	-0.890344818	0.213176848	-0.010720223	0.139850088
CAGL0L12078g	0.341521831	0.115191365	-0.114168317	0.12332588	-0.151215146	0.076595151	0.570422518	0.117291235
CAGL0L12100g			1.580207006					
CAGL0L12122g							0.096752257	0.155021084
CAGL0L12144g	0.053878182	0.616404803	-0.29228223	0.708235194	0.415196663	1.025509024	0.205131818	0.311311066
CAGL0L12166g			0.498095194		0.35097844	0.582263509	0.069915133	0.58905543
CAGL0L12188g	-0.200487073	0.858899856			0.696690865	2.086178507	0.166301937	0.331500016
CAGL0L12210g	0.591323197		0.297259806		0.214458632	0.165375062	0.205870447	0.439178253
CAGL0L12232g	-0.087036683	0.582875538	-0.096429763		0.936473273	1.942274162	0.409880266	0.228383195
CAGL0L12254g	-0.539485486	0.934532687	-0.234305686	0.24121267	0.016273769	0.090092876	0.109708504	0.29097228
CAGL0L12276g			-0.766395304	0.285556015	-0.054719261	0.090746852	1.052635548	0.470411995
CAGL0L12298g	0.083800866	0.59983078	0.368353036	0.220921658	0.212856865	1.858359823	0.604271098	0.222288777
CAGL0L12342g	0.174625425	0.576012804	-0.260911391	0.266184523	-0.186184289	0.035865026	0.609245511	0.335193529
CAGL0L12364g	-0.636902589	0.381704875	-0.460487035	0.333294736	-0.556968221	0.334854262	-0.016936663	0.144961987
CAGL0L12386g	0.257256801	1.590967071					-0.005852255	0.254311784
CAGL0L12408g	-0.510373577	0.9507933	0.049629523	0.597112908	0.48229677		-0.301256329	0.225730692
CAGL0L12452g	-0.895369975	0.41279905	-0.160547007	0.062436932	0.391832149	0.475758104	-0.142573045	0.22742108
CAGL0L12474g	-0.736076627	0.648768055	-0.159863089	0.252028359	0.131432089	1.95602669	0.500236126	0.108525305
CAGL0L12540g	0.288452499	0.778425455	0.164279781	0.42037978	-0.146339133	0.284383962	-0.318675954	0.110474913
CAGL0L12562g	1.732480894		0.293722886	0.549741476	-0.306850638		0.17818805	0.141900462
CAGL0L12584g	0.633611575	0.704642381	-0.348337737	0.468621572	-0.383946264	0.59352023	0.680732997	0.157328993
CAGL0L12606g			-0.21301901	0.704400437			1.27381403	0.332302833
CAGL0L12628g			1.619767568		-0.175238801		0.395056464	0.09743373
CAGL0L12650g	-0.323137395		-0.990702255		0.087036326	0.417585417	-0.208691503	0.356390778
CAGL0L12672g	-1.170210376	0.531102179	0.137786156		1.159972749	1.288600554	-1.078864101	0.404019842
CAGL0L12694g			0.835410397		0.267009855	0.788782497	0.309038911	0.677938328
CAGL0L12716g			0.296837114		-0.376527761	0.005312451	0.117805154	0.154680344
CAGL0L12738g			0.479417194	0.252577924			0.100076112	0.172249923
CAGL0L12760g	-0.297356267	0.449685469	-0.0621022	0.144157024	-0.318287926	0.158642882	-0.44462463	0.070626044
CAGL0L12804g	-0.147720915	0.223234298	-0.175911045	0.36309894	-0.278718117	0.099279046	-0.697060425	0.339308912
CAGL0L12826g			0.349033325		-0.455007851	0.004611918	-0.174520512	0.129636907
CAGL0L12848g			0.667539814		0.339382885	0.68279009	0.400431801	0.172388999
CAGL0L12892g	-0.148522895	0.913552987			-0.280690697	0.050622935	0.728852891	0.177643748
CAGL0L12914g	-0.343168626	0.665680517	-0.025636335	0.123083098	-0.545316879	0.207413871	0.988723932	0.437043723
CAGL0L12936g	-0.058500656	0.828210121	-0.403777299	0.122935738	-0.223522634	0.313954136	0.36393923	0.173347962
CAGL0L12958g			0.04346848	0.75198684	0.305335385	0.179678242	-0.262686767	0.283368338
CAGL0L12980g	0.173677046	0.536545715	0.094132026	0.216618823	0.29606479	1.118670671	-0.136482892	0.284669014
CAGL0L13002g	-0.365423744		-0.184170081	0.243337937	0.431972549	1.389896247	0.178830509	0.195872557
CAGL0L13024g	0.111134629	1.154046781	-0.185639687	0.29388897	0.408269414	1.236917226	-0.019376071	0.180940682
CAGL0L13046g			-0.642932648	3.000609587	0.447004656	1.162349072	0.246686377	0.2608294
CAGL0L13068g	-0.62963155		-1.004208409	1.479333744	-0.210586186	1.170648957	-0.325442117	0.574162983
CAGL0L13090g					-1.205563338		0.013351329	0.370159433
CAGL0L13112g			-0.025038119	0.139580245	-0.09265347	0.107794941	0.006719661	0.201189506
CAGL0L13134g					-0.149340241		-0.162592829	0.751795395
CAGL0L13156g	-0.886927554	1.339025024	-0.39241459		0.642621736	0.099500369	-1.891815565	0.131530041
CAGL0L13178g			0.800400632	1.355064458	0.031135032	0.664674635	0.591682613	0.233044198
CAGL0L13200g	0.248714567	0.763875486	0.620909379	0.234040187	-0.380423891	0.112585131	0.026390644	0.209073307
CAGL0L13222g	0.231735528	0.854566999	0.755808469		0.280918621	2.067675708	-0.314672503	0.120794539
CAGL0L13244g	-0.175059033	0.87410017	0.300852515	0.095859651	0.104467658	0.116162408	-0.194347148	0.13753615
CAGL0L13266g					1.390848034			
CAGL0L13288g					-0.321132822	0.054283926	-0.359344847	0.477953541
CAGL0L13310g			1.670847074				-1.251184688	
CAGL0L13332g			-0.534738629	0.795754155	-0.102163141	0.969003785	0.117042394	0.484898539
CAGL0L13354g			-1.116514009				0.139870338	0.016542916
CAGL0M00110g					1.248983062			
CAGL0M00154g	0.016036991	0.727624604	-0.948081017	0.149263653	-1.102966579		0.367825766	1.085706055
CAGL0M00176g	-0.00911275	0.616259845	-0.021174438	0.409010068	-0.354576755	0.980521877	0.377771345	0.109884367
CAGL0M00198g	-0.013636185	0.809833848	0.795312931	0.082304451	-0.121222945	0.122590298	0.020829121	0.340874747
CAGL0M00220g	0.167964333	0.342191712	-0.387082464	0.335391197	-0.325956913	0.066470426	0.280502125	0.1778035
CAGL0M00242g			0.378336143	0.223037727	-0.195972747	0.178614282	-0.167943052	0.482492248
CAGL0M00264g	0.146512179	1.109576479	0.234774017		-0.016358471	0.020456813	-0.169776266	0.101012054
CAGL0M00286g			0.526206335	0.130114886	0.43841448	0.914592884	0.131619883	0.430462543
CAGL0M00330g	0.354093524	0.466555559	-0.037977138	0.487613516	-0.487827842	0.370008341	0.530925128	0.064120862
CAGL0M00352g	0.568096711	1.26725031					0.011694647	0.293559249
CAGL0M00374g			-0.650842759	0.266452278	0.458359799	0.13029383	-0.516314169	0.227509229
CAGL0M00396g							-0.425083842	0.165743265
CAGL0M00418g	-0.056206431	1.790140516	1.450677183	1.188961183	-0.702411635	0.032140622	0.396234917	0.469718902
CAGL0M00440g					-0.479057302		0.438394836	0.30216407
CAGL0M00462g	0.15786374		-0.622313717		0.027066736	0.075543564	-0.382486145	0.355868627
CAGL0M00484g	-0.64297412	1.135651373	1.317568556		0.657933392	0.001813625	-1.270828106	0.142276141
CAGL0M00506g	-0.758047634	0.068163979	0.190008007	0.13636709	0.651070973	0.026172774	-0.637853484	0.078255071
CAGL0M00528g	0.38726848	0.431629773	-0.145584202	0.127313088	0.088286483	0.524666858	0.159537946	0.1472898
CAGL0M00550g			0.905817561		-0.596376476	0.11213848	0.79239003	0.32662756
CAGL0M00572g					-0.171195539		-0.490279434	0.064690716
CAGL0M00594g	1.088860952		-0.075022663	0.531591914	-0.115106169	0.233765364	-0.20937067	0.152715863
CAGL0M00616g					0.708415045	1.50858891	0.211328939	0.319440339
CAGL0M00638g	-0.83638425	0.261355771	0.117945893	0.138138779	0.325592719		-0.965777983	0.246803817
CAGL0M00660g	0.118064319	0.419335926	0.079775838	0.463876048	-0.400976042	0.504045721	0.307487969	0.253337576
CAGL0M00682g			-0.570715653	0.147033254	0.160308104		-0.089119475	0.049116327
CAGL0M00704g	-0.236139842		0.048745702	0.438772765			0.016139703	
CAGL0M00726g	-0.749350807	1.151081873	-0.179147709	0.308093523	0.194192572	0.413959773		
CAGL0M00748g			1.146239471		0.665031737	1.776264879	-0.115663644	0.650325882
CAGL0M00770g	-0.466281501	0.598770518	0.457152944	0.527604261	0.501632042	0.899280384	-0.381398035	0.164457861
CAGL0M00814g	0.257230293	0.582990605	0.290857999	0.465023317	-0.232016558	0.308809668	-0.394891729	0.246707306
CAGL0M00836g			0.638827171	0.226610176	-0.641057063		-0.002002429	0.124851253
CAGL0M00858g	-0.15419022		-0.201183496	0.597495458	-0.248477785	0.789093861	0.784903309	0.111666279
CAGL0M00880g	0.679219566	0.254420108	0.031651116	0.215945742	-0.024193694	0.364003343	0.596759009	0.101506536
CAGL0M00902g	-0.215622191	0.065497434	-0.707124047	0.475130857	-0.424182032	0.507706383	-0.105877487	0.287482401
CAGL0M00924g			-0.229263367	0.029011367	0.010028336	0.761123427	-0.109640412	0.461891666
CAGL0M00946g	-0.602124246	0.900634879	0.446545944	0.861329589	0.795232717	0.108711442	-0.732123896	0.276982135
CAGL0M00968g							-0.259711186	0.212201771
CAGL0M00990g	-0.2082396	1.105414848			0.604620059	0.931635075	-0.86271535	0.258461873
CAGL0M01056g	-0.443493406	0.695988124	1.329371078		0.937581333	0.605393003	-0.759432578	0.329329777
CAGL0M01078g					-0.136289493	0.145370883	0.548200673	0.158072194
CAGL0M01100g	0.839132832		-0.009287454	0.135217968	-0.468914605	0.061455989	0.623398733	0.171672005
CAGL0M01122g	0.46769026	1.030650986			0.566430895	2.143856188	0.203741684	0.203164339
CAGL0M01144g	-0.507546054	0.546859903	-0.036560816	0.778758268	0.46821784	0.992252172	0.271255833	0.215851288
CAGL0M01166g	0.3469902						0.123503831	0.393931314
CAGL0M01188g	-0.072454243	1.249555876	0.362019106	0.56810101	0.082882235	0.026174498	0.313632086	0.181144637
CAGL0M01210g	-0.409515059	1.340377696	0.935622314		0.6276673	0.262844113	-0.584718219	0.066195476
CAGL0M01232g	-0.967670182	2.305643485	0.4713557	0.062223241	0.941462262		-0.470262374	0.121726554
CAGL0M01254g			0.509854691	0.196155524	0.172456434	0.180060816	-0.416551377	0.219467414
CAGL0M01276g							-0.492133492	0.361905764
CAGL0M01298g	0.110234226	0.882228389	-0.803240788	0.352637309	0.210940679	0.111755424	-0.33015213	0.196884869
CAGL0M01320g	0.881448864		-0.533528143	0.080857455	-0.082165519	0.046690016	0.476062616	0.254916057
CAGL0M01342g			-0.126661964		0.216191624	0.062757824	0.22176443	0.39737806
CAGL0M01364g	0.062553944	0.19142125	-0.572000675	0.032985189	-0.513052455	0.163224473	0.132331261	0.258281043
CAGL0M01408g	0.501342863		-0.040694767		0.128202156	0.156405456	-0.162694922	0.278046301
CAGL0M01430g	-0.551642273	0.06478895	0.409214453	0.04526037	1.154377819	0.066522039	-1.422376707	0.365267854
CAGL0M01452g			0.103029762		0.030210293	0.11972483	0.341157673	0.322794695
CAGL0M01496g	-0.378960573	0.502890263	0.135247496	0.056013241	0.491411623	0.078372054	-0.678575076	0.322058569
CAGL0M01518g			0.245306813		-0.107383078	0.014937997	0.503770084	0.082585612
CAGL0M01540g			-0.35614381		-0.10545719	0.021902714	0.494249366	0.394607693
CAGL0M01562g	0.426889682	0.940507936	-0.481768083	0.080938135	-1.102513256	0.542528758	0.97738464	0.069396641
CAGL0M01606g	0.045919086	0.113017559	-0.190869453				0.068004047	0.354932218
CAGL0M01628g	0.254887199		-0.224912556	0.069417619	-0.278010254	0.012323776	-0.254766133	0.190382767
CAGL0M01650g	0.509828171		-0.561789424	0.427941423	-0.136087555	0.164218874	0.116310189	0.279822083
CAGL0M01672g					-0.166964411		-0.171035188	0.277204604
CAGL0M01694g	-0.161675005	2.105335535	-0.518286616	0.907429366	-0.32857131	0.14186277	0.248107328	0.093179816
CAGL0M01716g			3.407812668		0.522377775	1.818855532	0.147971945	
CAGL0M01738g	-0.194250455	0.957936334	-0.162653465	0.056987692	0.005480976	0.054229756	0.093628962	0.278075237
CAGL0M01760g	-0.251734689	0.126313285	0.014965841	0.224717683	-0.047474164	0.298922605	0.898168232	0.448146659
CAGL0M01782g	0.0435656	1.015830546					0.225979839	0.121027287
CAGL0M01804g	-0.339849928	0.220662785	-0.389698792	0.302069054	-0.362162228	0.208827596	-0.618716938	0.368045963
CAGL0M01826g	-0.695107863	0.514637869	-0.120628141	0.36166778	-0.561467113	0.346745442	-0.416852565	0.141507828
CAGL0M01870g							-0.280752679	0.013228508
CAGL0M01892g					-0.023950926			
CAGL0M01914g	-0.152629306	0.081745592	0.403432683	0.479548025	-0.137493154	0.031871326	-0.404467313	0.240335978
CAGL0M01936g	-0.067314037				0.339183715	0.026173803	-0.100606249	0.330291269
CAGL0M01958g	-0.197785651	1.198913321			0.377443128	0.022397669	0.090292252	0.257492088
CAGL0M01980g			-0.548390194		0.096264581	0.379073608	-0.391424942	
CAGL0M02002g	0.25326219	0.976261333	0.269306464	0.149608359	0.504098125	0.296694775	-0.993098292	0.201351628
CAGL0M02013g					-0.016224341	0.207428635		
CAGL0M02035g					0.349070163	0.163979088	-0.415872524	0.418733632
CAGL0M02057g	-0.604687079		-0.167778805	0.179485065	-0.117453858	0.365635283	-0.103387413	0.170707369
CAGL0M02079g	1.919548635		-0.240344786	0.192116129	-0.459831684	0.112405875	0.294674506	0.171747554
CAGL0M02101g	0.267718152	0.984741644	0.032416734	0.119611434	-0.227862216	0.00490757	0.294676724	0.296309093
CAGL0M02123g	-0.650980403	1.006015852	1.508081758	0.963089779	0.689799751	0.105685432	-0.78234175	0.278551847
CAGL0M02145g					0.54770421		-0.410600174	0.105221636
CAGL0M02167g	0.179728858	0.906575361	0.090910421	0.751145796	-0.49871725	1.025302773	0.165672105	0.101125086
CAGL0M02189g	-0.346335969	0.202152859			-0.103668096	0.959968517	0.087161133	0.309471703
CAGL0M02211g	1.796928991	0.366954691	-0.529211666	0.112958967	-0.852041351	0.245622961	1.603217596	0.421385557
CAGL0M02233g	0.322779435	0.647549476	0.282522335	0.299394994	-0.170183882	0.180303481	0.196754365	0.293580853
CAGL0M02255g	1.20901415		-0.631568802		-0.270445625	0.116738389	0.76860562	0.187937898
CAGL0M02277g			0.369890948		-0.162136199		-0.100043308	0.250296179
CAGL0M02299g	-0.91927458	0.954495722	-0.611874579	0.241173361	-1.301887853	0.083856244	0.110214617	0.144005256
CAGL0M02321g			0.828873249	0.94431879	0.066826581	0.001203945	-0.106073567	0.185873719
CAGL0M02343g					-0.058537738		0.063832449	0.372527831
CAGL0M02365g	0.893091745	0.614907974	0.809302329	0.347830765	-0.19201156	0.031695614	-0.348293699	0.348813801
CAGL0M02387g	-1.647601726				1.167288089		-0.302839993	0.460288787
CAGL0M02409g	-0.390132184	0.21565247	0.115232188	0.427600257	1.025287826	0.014037297	-1.151702913	0.266875292
CAGL0M02431g	0.058626684	0.312732328	-0.669886838	0.142535698	0.023142862	0.926584081	-0.228426721	0.131192299
CAGL0M02453g	0.519927847	0.782660518	-0.011675573	0.256710726	-0.329758456	0.058075959	-0.240198993	0.187748924
CAGL0M02519g			-0.549641965		0.025862483	0.00058512	-0.835015712	0.413300409
CAGL0M02541g			-0.06844735		1.810973029		-0.239605086	0.538648243
CAGL0M02563g	-0.151338104		-0.847268613	0.46924456	-0.324177281	0.559658456	-0.169302746	0.425898085
CAGL0M02585g	0.289379476		0.203047655	0.41094877	0.012028097		0.009957264	0.194072383
CAGL0M02607g	0.062423992	0.342577705			1.126244628		-0.5618222	0.297724318
CAGL0M02629g	0.802646353	0.070133474	0.054315436	0.604662022	0.119348737	0.851269134	-0.30304578	0.994890897
CAGL0M02651g					0.024997635	0.032162336	-0.448598977	0.320498142
CAGL0M02673g			0.104150903	0.503919571	0.13774329	0.03098281	0.356067295	0.323394274
CAGL0M02695g	-0.103203709	0.64050507	0.110756391	0.353258799	-0.271887975	0.115029572	-0.613134454	0.045361703
CAGL0M02717g			2.710907571				-0.552138654	
CAGL0M02739g	0.122569165	0.667057807	0.510323521	0.259376987	-0.048710813	1.029476395	0.040956803	0.218424616
CAGL0M02761g	1.136413662	0.441219537	-0.751939626	0.12177324	-0.718986733	0.617347902	-0.204984942	0.180122263
CAGL0M02783g	-0.110445376	0.622278872	0.35573108	0.449626714	-0.160801957	0.38024798	0.01838209	0.184805899
CAGL0M02805g	-0.515475458	0.496455583	0.654945717	0.372492874	1.000591232	0.124191419	-0.839853105	0.285547226
CAGL0M02827g	-0.424710343	1.275066892	-0.03451834	0.498139525	-0.471845684	0.129019364	-0.222490991	0.088989131
CAGL0M02849g	-0.112356772	0.847469221	0.170968792	0.18562004	-0.196980847	0.399210435	-0.40331567	0.196770113
CAGL0M02871g	-0.233835588	0.48232025	0.231457516	0.360146968	0.506345906	1.080229923	0.006671896	0.283440698
CAGL0M02893g					0.345919742	1.089977538	0.22815787	0.137733225
CAGL0M02915g			0.79041172		-0.293976348		0.088012479	0.069236241
CAGL0M02937g	1.040025049	0.443670281	-0.213309274	0.164003879	-0.286453346	0.549607258	0.879437098	0.058160033
CAGL0M02959g	0.014563278	0.434909319	0.058586797	0.228811854	0.243026448	0.141475567	0.023670435	0.127974565
CAGL0M02981g			-0.167983024		0.315047358	2.781271836	0.517302726	0.13084764
CAGL0M03003g					1.624835883		1.090194403	0.257016834
CAGL0M03025g					-0.557191667		-0.696424397	0.636281567
CAGL0M03047g	1.136098251	0.153141291	-0.158866921	0.190250477	-0.418131207	0.123014373	1.094574562	0.246203153
CAGL0M03069g			-1.326628525		0.06727182	0.101162598	0.351653797	0.277398522
CAGL0M03091g	0.021335933	0.730169233			0.412507305	0.066551245	-0.479053198	0.263290035
CAGL0M03113g	0.874080346		0.5190385	0.61669347	0.041123554	0.094614841	0.315148192	0.271573343
CAGL0M03135g					0.034059368	0.35483795	-0.288903346	0.535438385
CAGL0M03157g			-0.024371653	0.499092532	0.116600059	0.317329292	0.48442535	0.274703903
CAGL0M03179g	0.344788172				0.098353992	0.035070521	-0.058082717	0.357400555
CAGL0M03201g	-0.053439259		0.160021541	0.2031509	0.021066078	0.074646827	-0.209922938	0.289427396
CAGL0M03223g	0.055936191	0.090341239	-0.537146056	0.218412912	-0.240784629	0.200825017	-0.611951741	0.469840988
CAGL0M03245g			-0.085732676	0.191352125	-0.152944556	0.092527748	0.117383716	0.345011541
CAGL0M03267g					0.069524502		-0.350735988	0.422808846
CAGL0M03289g			0.627848314		0.079455942	0.026719674	-0.089987003	0.668029592
CAGL0M03311g	-0.348018369	0.790155225	0.540489817	0.308713115	0.515879289	0.032871157	-0.623751345	0.274442371
CAGL0M03333g	-0.493086726	0.95733211	-0.148857605	0.340565566	-0.15029795	0.003107184	0.204113382	0.275732207
CAGL0M03355g	-0.103915308	0.485414269	-0.347413716	0.296653607	0.122355719	0.039412424	0.021909305	0.384224349
CAGL0M03377g			-0.186699832	0.501389574	-0.472817004	1.039994884	1.201263749	0.380773426
CAGL0M03399g			-0.294755841	0.190826213	-0.734766908	0.033499993	0.800730952	0.152610155
CAGL0M03421g								
CAGL0M03465g					1.141237048			
CAGL0M03487g	-0.796806153	0.205146459	-0.430090886	0.024770148	0.33782902	0.179925263	-0.899439336	0.487922838
CAGL0M03531g	-0.057449493	0.242773494	-0.116559975	0.29521124	-0.141428064	0.065845793	0.096739506	0.120257545
